"repoName.href","repoName.text","index","url"
"https://github.com/ingenieroariel/haiti","ingenieroariel/haiti","1","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/verbnoun/cms","verbnoun/cms","2","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/stef/le-n-x","stef/le-n-x","3","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/sax1johno/ISIS-Gradebook","sax1johno/ISIS-Gradebook","4","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/zain/inzain","zain/inzain","5","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/jtauber/django-friends","jtauber/django-friends","6","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/greatestape/streetsweeper","greatestape/streetsweeper","7","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/Heit/rarog","Heit/rarog","8","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/jgworks/taeser","jgworks/taeser","9","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/pfeilbr/qik","pfeilbr/qik","10","https://github.com/search?p=1&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/taktix/Usenetr","taktix/Usenetr","11","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/brjahill/resume","brjahill/resume","12","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/IanLewis/django-wwwsqldesigner","IanLewis/django-wwwsqldesigner","13","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/scourger/wehaveweneed","scourger/wehaveweneed","14","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/stephrdev/django-formwizard","stephrdev/django-formwizard","15","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/aroscoe/user-diary","aroscoe/user-diary","16","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/akosma/django-blog-engine","akosma/django-blog-engine","17","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/clusterify/clusterify","clusterify/clusterify","18","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/ella/esus","ella/esus","19","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/ella/esus","ella/esus","20","https://github.com/search?p=2&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/dominno/django-moderation","dominno/django-moderation","21","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/nicpottier/cloudwich","nicpottier/cloudwich","22","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/adambossy/wordisms","adambossy/wordisms","23","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/oliland/techmeetup","oliland/techmeetup","24","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/DavidYKay/ist253","DavidYKay/ist253","25","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/Ernest0x/django-gpgauth","Ernest0x/django-gpgauth","26","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/dget/Penn-Course-API","dget/Penn-Course-API","27","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/kevinpostal/Art-Acclaim","kevinpostal/Art-Acclaim","28","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/milmazz/eisula","milmazz/eisula","29","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/none-da/Favmeal","none-da/Favmeal","30","https://github.com/search?p=3&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/jamespacileo/django-france","jamespacileo/django-france","31","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/teknolab/atolye","teknolab/atolye","32","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/salvestrini/django-thinktank","salvestrini/django-thinktank","33","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/haithamk/oMap","haithamk/oMap","34","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/soberit/sober-survey","soberit/sober-survey","35","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/bacher09/gentoo-packages","bacher09/gentoo-packages","36","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/james2468/foodtrucks","james2468/foodtrucks","37","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/hamartin/Gallery","hamartin/Gallery","38","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/kevinwang/stuyvote-django","kevinwang/stuyvote-django","39","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/emef/gradpath","emef/gradpath","40","https://github.com/search?p=4&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/legnaleurc/galtrace","legnaleurc/galtrace","41","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/arturhoo/IBD-Projeto-Final","arturhoo/IBD-Projeto-Final","42","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/SafPlusPlus/skeleton-django-project","SafPlusPlus/skeleton-django-project","43","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/lsankar4033/Hakeris.us","lsankar4033/Hakeris.us","44","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/AlexRRR/Contman","AlexRRR/Contman","45","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/divyamrastogi/NIFT-HRMS","divyamrastogi/NIFT-HRMS","46","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/uid/caesar-web","uid/caesar-web","47","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/gem/oq-engine","gem/oq-engine","48","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/bmander/dancecontraption","bmander/dancecontraption","49","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/bmander/dancecontraption","bmander/dancecontraption","50","https://github.com/search?p=5&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/luo123qwe/djproject","luo123qwe/djproject","51","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/jyr/japos","jyr/japos","52","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/gsiegman/django-qrcodes","gsiegman/django-qrcodes","53","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/arib/djangoTv","arib/djangoTv","54","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/digitalinc/django_project_template","digitalinc/django_project_template","55","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/tpbarron/lagat","tpbarron/lagat","56","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/rootart/emr","rootart/emr","57","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/ichuan/jihua","ichuan/jihua","58","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/first-team-58/Arcee","first-team-58/Arcee","59","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/clvrobj/zhangchide","clvrobj/zhangchide","60","https://github.com/search?p=6&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/hugochinchilla/adsonews","hugochinchilla/adsonews","61","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/LeshiyAlisA/cards","LeshiyAlisA/cards","62","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/agaerig/wedding","agaerig/wedding","63","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/jarodl/voice","jarodl/voice","64","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/natea/hubtext","natea/hubtext","65","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/cuckoobox/cuckoo","cuckoobox/cuckoo","66","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/Alerion/homeberman","Alerion/homeberman","67","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/5aket/Recipe-Center","5aket/Recipe-Center","68","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/darkowlzz/tweetanalyzer","darkowlzz/tweetanalyzer","69","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/estebistec/bootstrap-compressord","estebistec/bootstrap-compressord","70","https://github.com/search?p=7&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/guoqiangxie/hrms","guoqiangxie/hrms","71","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/ClearMind/DeviceParts","ClearMind/DeviceParts","72","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/philwo/philwo.de","philwo/philwo.de","73","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/rick446/djall-djtest","rick446/djall-djtest","74","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/zonyl/pytomation","zonyl/pytomation","75","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/shibaboy/pug","shibaboy/pug","76","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/i3149/Alertr","i3149/Alertr","77","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/idan/gistio","idan/gistio","78","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/pratyk/django-skeletor","pratyk/django-skeletor","79","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/lightwolf03/prog","lightwolf03/prog","80","https://github.com/search?p=8&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/omidmnz/osgol_proj","omidmnz/osgol_proj","81","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/waterdotorg/give.Water","waterdotorg/give.Water","82","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/cherost/nixpolls_backup","cherost/nixpolls_backup","83","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/filias/mac","filias/mac","84","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/SaxonDouglass/SaxonDouglass","SaxonDouglass/SaxonDouglass","85","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/svsaraf/stuffthatsdue","svsaraf/stuffthatsdue","86","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/josiahseaman/skittle","josiahseaman/skittle","87","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/imtapps/django-viewattrs","imtapps/django-viewattrs","88","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/outout/django_register_example","outout/django_register_example","89","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/appfog/vcap-test-assets","appfog/vcap-test-assets","90","https://github.com/search?p=9&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/jpic/django-form-builder","jpic/django-form-builder","91","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/dpnevmatikos/dreskt","dpnevmatikos/dreskt","92","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/ccarlos/bixly_blog","ccarlos/bixly_blog","93","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/jcukier/python","jcukier/python","94","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/skinbone/django_tutorial","skinbone/django_tutorial","95","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/Briefcase/Briefcase","Briefcase/Briefcase","96","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/devasiajoseph/somethinglocal","devasiajoseph/somethinglocal","97","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/sunils34/sivams","sunils34/sivams","98","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/monetizeio/django-patterns","monetizeio/django-patterns","99","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/iccelou91/caveman","iccelou91/caveman","100","https://github.com/search?p=10&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/pypy90/graphite-web","pypy90/graphite-web","101","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/edoburu/django-project-template","edoburu/django-project-template","102","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/h3idan/django-bbs","h3idan/django-bbs","103","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/luso11/triviales","luso11/triviales","104","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/leegoex/project_etp","leegoex/project_etp","105","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/baohaojun/dico","baohaojun/dico","106","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/jlaine/django-timegraph","jlaine/django-timegraph","107","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/mayalces/SISAUNAL","mayalces/SISAUNAL","108","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/rasstreli/test_task","rasstreli/test_task","109","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/fvozza/hs24","fvozza/hs24","110","https://github.com/search?p=11&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/Nivl/waf_bde","Nivl/waf_bde","111","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/Korefey/newtest","Korefey/newtest","112","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/joshkurz/exi","joshkurz/exi","113","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/prince-mishra/cherrypy-bootstrap","prince-mishra/cherrypy-bootstrap","114","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/thiagodds/PyShort","thiagodds/PyShort","115","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/palominodb/sqlcanon","palominodb/sqlcanon","116","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/yaronf/rfcpop","yaronf/rfcpop","117","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/VinzGhyz/squared-buzz","VinzGhyz/squared-buzz","118","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/VinzGhyz/squared-buzz","VinzGhyz/squared-buzz","119","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/VinzGhyz/squared-buzz","VinzGhyz/squared-buzz","120","https://github.com/search?p=12&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/wing3s/musicSync","wing3s/musicSync","121","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/proyectoPGPY/servidorPGPY","proyectoPGPY/servidorPGPY","122","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/Animasola/Test42coffeecups","Animasola/Test42coffeecups","123","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/thomasdao/SearchProject","thomasdao/SearchProject","124","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/kaidee/django_repot_demo","kaidee/django_repot_demo","125","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/asa2013/l2ranking","asa2013/l2ranking","126","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/Hackbyrd/TTT_Presentation","Hackbyrd/TTT_Presentation","127","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/asa2013/newstracker","asa2013/newstracker","128","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/paritosh-singh/vimeo","paritosh-singh/vimeo","129","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/paritosh-singh/vimeo","paritosh-singh/vimeo","130","https://github.com/search?p=13&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/Hackbyrd/TTT_Presentation","Hackbyrd/TTT_Presentation","131","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/gustavoatt/historias_medicas","gustavoatt/historias_medicas","132","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/maixinlong/tornado-run-django","maixinlong/tornado-run-django","133","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/avramseby/training","avramseby/training","134","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/DSI-ETSII-ULL/2013-Equipo-DJES","DSI-ETSII-ULL/2013-Equipo-DJES","135","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/brandonvfx/django-bootstrapr","brandonvfx/django-bootstrapr","136","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/svsaraf/django_based_blog","svsaraf/django_based_blog","137","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/chrishinds/django-auditable","chrishinds/django-auditable","138","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/daveywilkie/a09_daveywilkie_ics691","daveywilkie/a09_daveywilkie_ics691","139","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/demostenes/ranking","demostenes/ranking","140","https://github.com/search?p=14&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/wing3s/musicSync","wing3s/musicSync","141","https://github.com/search?p=15&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
"https://github.com/rossjp24/mtgnnj","rossjp24/mtgnnj","142","https://github.com/search?p=15&q=filename%3Amanage.py+in%3Apath+language%3Apython&ref=searchresults&type=Code&utf8=%E2%9C%93"
